-180.00 -90.00 0.00129594
-175.00 -90.00 0.00129597
-170.00 -90.00 0.00129597
-165.00 -90.00 0.00129597
-160.00 -90.00 0.00129597
-155.00 -90.00 0.00129594
-150.00 -90.00 0.00129591
-145.00 -90.00 0.00129588
-140.00 -90.00 0.00129582
-135.00 -90.00 0.00129579
-130.00 -90.00 0.00129573
-125.00 -90.00 0.00129567
-120.00 -90.00 0.00129561
-115.00 -90.00 0.00129555
-110.00 -90.00 0.00129549
-105.00 -90.00 0.00129546
-100.00 -90.00 0.0012954
-95.00 -90.00 0.00129537
-90.00 -90.00 0.00129534
-85.00 -90.00 0.00129531
-80.00 -90.00 0.00129528
-75.00 -90.00 0.00129528
-70.00 -90.00 0.00129531
-65.00 -90.00 0.00129531
-60.00 -90.00 0.00129534
-55.00 -90.00 0.00129537
-50.00 -90.00 0.00129543
-45.00 -90.00 0.00129549
-40.00 -90.00 0.00129552
-35.00 -90.00 0.00129558
-30.00 -90.00 0.00129564
-25.00 -90.00 0.0012957
-20.00 -90.00 0.00129576
-15.00 -90.00 0.00129582
-10.00 -90.00 0.00129585
-5.00 -90.00 0.00129591
0.00 -90.00 0.00129594
5.00 -90.00 0.00129597
10.00 -90.00 0.00129597
15.00 -90.00 0.00129597
20.00 -90.00 0.00129597
25.00 -90.00 0.00129594
30.00 -90.00 0.00129591
35.00 -90.00 0.00129588
40.00 -90.00 0.00129585
45.00 -90.00 0.00129579
50.00 -90.00 0.00129573
55.00 -90.00 0.00129567
60.00 -90.00 0.00129561
65.00 -90.00 0.00129555
70.00 -90.00 0.00129549
75.00 -90.00 0.00129546
80.00 -90.00 0.0012954
85.00 -90.00 0.00129537
90.00 -90.00 0.00129534
95.00 -90.00 0.00129531
100.00 -90.00 0.00129531
105.00 -90.00 0.00129528
110.00 -90.00 0.00129531
115.00 -90.00 0.00129531
120.00 -90.00 0.00129534
125.00 -90.00 0.00129537
130.00 -90.00 0.00129543
135.00 -90.00 0.00129549
140.00 -90.00 0.00129552
145.00 -90.00 0.00129558
150.00 -90.00 0.00129564
155.00 -90.00 0.0012957
160.00 -90.00 0.00129576
165.00 -90.00 0.00129582
170.00 -90.00 0.00129585
175.00 -90.00 0.00129591
180.00 -90.00 0.00129594
-180.00 -85.00 0.00134592
-175.00 -85.00 0.00131553
-170.00 -85.00 0.0012798
-165.00 -85.00 0.00123939
-160.00 -85.00 0.00119517
-155.00 -85.00 0.00114822
-150.00 -85.00 0.00109983
-145.00 -85.00 0.00105141
-140.00 -85.00 0.00100446
-135.00 -85.00 0.00096048
-130.00 -85.00 0.000921
-125.00 -85.00 0.00088734
-120.00 -85.00 0.00086073
-115.00 -85.00 0.00084225
-110.00 -85.00 0.00083268
-105.00 -85.00 0.00083244
-100.00 -85.00 0.00084168
-95.00 -85.00 0.00086016
-90.00 -85.00 0.00088749
-85.00 -85.00 0.00092298
-80.00 -85.00 0.00096567
-75.00 -85.00 0.00101433
-70.00 -85.00 0.00106767
-65.00 -85.00 0.00112431
-60.00 -85.00 0.00118284
-55.00 -85.00 0.00124191
-50.00 -85.00 0.0013002
-45.00 -85.00 0.00135654
-40.00 -85.00 0.00140985
-35.00 -85.00 0.00145923
-30.00 -85.00 0.00150396
-25.00 -85.00 0.00154353
-20.00 -85.00 0.00157752
-15.00 -85.00 0.00160563
-10.00 -85.00 0.00162774
-5.00 -85.00 0.0016437
0.00 -85.00 0.00165351
5.00 -85.00 0.00165726
10.00 -85.00 0.00165516
15.00 -85.00 0.00164754
20.00 -85.00 0.0016347
25.00 -85.00 0.00161709
30.00 -85.00 0.00159537
35.00 -85.00 0.00157026
40.00 -85.00 0.00154263
45.00 -85.00 0.00151332
50.00 -85.00 0.0014832
55.00 -85.00 0.00145308
60.00 -85.00 0.0014238
65.00 -85.00 0.0013962
70.00 -85.00 0.001371
75.00 -85.00 0.00134883
80.00 -85.00 0.00133011
85.00 -85.00 0.00131523
90.00 -85.00 0.00130452
95.00 -85.00 0.00129819
100.00 -85.00 0.0012963
105.00 -85.00 0.00129867
110.00 -85.00 0.00130494
115.00 -85.00 0.00131457
120.00 -85.00 0.00132693
125.00 -85.00 0.00134124
130.00 -85.00 0.00135651
135.00 -85.00 0.0013716
140.00 -85.00 0.0013854
145.00 -85.00 0.00139686
150.00 -85.00 0.00140502
155.00 -85.00 0.00140898
160.00 -85.00 0.00140799
165.00 -85.00 0.00140148
170.00 -85.00 0.00138903
175.00 -85.00 0.00137049
180.00 -85.00 0.00134592
-180.00 -80.00 0.0017025
-175.00 -80.00 0.00167658
-170.00 -80.00 0.00163293
-165.00 -80.00 0.00157179
-160.00 -80.00 0.00149277
-155.00 -80.00 0.00139734
-150.00 -80.00 0.00129
-145.00 -80.00 0.00117564
-140.00 -80.00 0.00105816
-135.00 -80.00 0.000942
-130.00 -80.00 0.00083352
-125.00 -80.00 0.00073881
-120.00 -80.00 0.00066147
-115.00 -80.00 0.00060375
-110.00 -80.00 0.00056868
-105.00 -80.00 0.00055899
-100.00 -80.00 0.00057435
-95.00 -80.00 0.00061236
-90.00 -80.00 0.00067113
-85.00 -80.00 0.00074922
-80.00 -80.00 0.00084324
-75.00 -80.00 0.00094764
-70.00 -80.00 0.00105768
-65.00 -80.00 0.00117015
-60.00 -80.00 0.00128109
-55.00 -80.00 0.00138492
-50.00 -80.00 0.00147705
-45.00 -80.00 0.00155592
-40.00 -80.00 0.00162108
-35.00 -80.00 0.00167145
-30.00 -80.00 0.00170688
-25.00 -80.00 0.00173016
-20.00 -80.00 0.00174516
-15.00 -80.00 0.00175371
-10.00 -80.00 0.00175584
-5.00 -80.00 0.00175221
0.00 -80.00 0.00174369
5.00 -80.00 0.00172869
10.00 -80.00 0.00170358
15.00 -80.00 0.00166596
20.00 -80.00 0.00161592
25.00 -80.00 0.00155382
30.00 -80.00 0.00147942
35.00 -80.00 0.00139416
40.00 -80.00 0.00130245
45.00 -80.00 0.00120894
50.00 -80.00 0.00111624
55.00 -80.00 0.00102624
60.00 -80.00 0.000942
65.00 -80.00 0.00086634
70.00 -80.00 0.00079971
75.00 -80.00 0.00074133
80.00 -80.00 0.00069234
85.00 -80.00 0.00065538
90.00 -80.00 0.00063231
95.00 -80.00 0.000624
100.00 -80.00 0.00063264
105.00 -80.00 0.00066156
110.00 -80.00 0.00071214
115.00 -80.00 0.00078249
120.00 -80.00 0.00086958
125.00 -80.00 0.00097056
130.00 -80.00 0.00108108
135.00 -80.00 0.00119424
140.00 -80.00 0.00130326
145.00 -80.00 0.00140406
150.00 -80.00 0.001494
155.00 -80.00 0.00156999
160.00 -80.00 0.00162936
165.00 -80.00 0.00167199
170.00 -80.00 0.00169893
175.00 -80.00 0.00170973
180.00 -80.00 0.0017025
-180.00 -75.00 0.0015582
-175.00 -75.00 0.00155802
-170.00 -75.00 0.00153678
-165.00 -75.00 0.00148788
-160.00 -75.00 0.00140865
-155.00 -75.00 0.00130161
-150.00 -75.00 0.00117414
-145.00 -75.00 0.00103647
-140.00 -75.00 0.00089901
-135.00 -75.00 0.0007704
-130.00 -75.00 0.00065712
-125.00 -75.00 0.00056349
